Face,Value
2237,-0.46891779842067977
2238,-0.4614230033190077
2239,-0.40146298833837785
2240,-0.3849920569241266
2241,-0.39990301307320414
2242,-0.36911970082428525
2243,-0.4192122911487332
2244,-0.3671375232745369
2245,-0.40325382861346953
2246,-0.37457947640349243
2247,-0.3608664018680951
2248,-0.46603826222093025
2249,-0.4627320507034623
2250,-0.39952163601216784
2251,-0.36568419070273905
2252,-0.3566452360610663
2253,-0.35483859647814464
2254,-0.4136867966054178
2255,-0.4269093372825437
2256,-0.41908572717943726
2257,-0.4167746020715084
2258,-0.35038829218963846
2259,-0.4091795444372093
2260,-0.4115687868741555
2261,-0.35466369667679115
2262,-0.4016949010096795
2263,-0.4560992797052661
2264,-0.4518300498925185
2265,-0.422528863797043
2266,-0.39647471559761266
2267,-0.39491170100159406
2268,-0.3477075837470646
2269,-0.41426202560567393
2270,-0.38330573186918554
2271,-0.3860362374564749
2272,-0.47666497630287746
2273,-0.4503258628542919
2274,-0.4501256482340048
2275,-0.42372845165874695
2276,-0.3739040264521205
2277,-0.4812844512905557
2278,-0.4093105659942735
2279,-0.3459635119597942
2280,-0.3752932510807829
2281,-0.46646934576872195
2282,-0.4598695466805638
2283,-0.4585604992961092
2284,-0.45634099769366526
2285,-0.4549200166626459
2286,-0.45175166724113597
2287,-0.41565345657418146
2288,-0.41558962296598717
2289,-0.4120344090460552
2290,-0.41113506722525023
2291,-0.4073632669325982
2292,-0.47156449901611347
2293,-0.3822535992991231
2294,-0.46895500794931994
2295,-0.46370203636163926
2296,-0.460408448790949
2297,-0.39659792285011736
2298,-0.45457635427684645
2299,-0.3964815280961817
2300,-0.4144063954627841
2301,-0.4717267481139375
2302,-0.47303466577831904
2303,-0.46618769854223724
2304,-0.4573347579896756
2305,-0.47526704317652063
2306,-0.40030190221905443
2307,-0.4078385228267803
2308,-0.4020790286152543
2309,-0.38850548599369894
2310,-0.4519769673402434
2311,-0.41684008549004353
2312,-0.3889674315919936
2313,-0.43101440069052366
2314,-0.41603412299296055
2315,-0.4280193358616713
2316,-0.41900645819352733
2317,-0.4105844125610217
2318,-0.4688518064964449
2319,-0.4656906515486739
2320,-0.4469680054298848
2321,-0.42223070535986224
2322,-0.3716383620326796
2323,-0.4502123302466771
2324,-0.4468293873434497
2325,-0.40891389512076853
2326,-0.3474190915985543
2327,-0.344855218393044
2328,-0.45294248305026596
2329,-0.4452920727040745
2330,-0.4260149849887503
2331,-0.385775724832877
2332,-0.41937156370139567
2333,-0.4232032515127761
2334,-0.46204686280438373
2335,-0.4564030417361076
2336,-0.4498855570384601
2337,-0.4427716875876702
2338,-0.44140715491396615
2339,-0.42425833332241436
2340,-0.3500794322950585
2341,-0.4706481816530772
2342,-0.46777324003558457
2343,-0.4647815908075337
2344,-0.45831860597368873
2345,-0.45204287556595624
2346,-0.4183515683006393
2347,-0.41193188701555733
2348,-0.4412679688306796
2349,-0.415621840566337
2350,-0.4228070022626302
2351,-0.3542599793569516
2352,-0.4008196983515419
2353,-0.4622163685241038
2354,-0.44694453639439385
2355,-0.43984237133166454
2356,-0.34619655722598114
2357,-0.4201430408157422
2358,-0.40905843370002537
2359,-0.42640856466468097
2360,-0.3903554805871828
2361,-0.4089643518216144
2362,-0.4255454150316608
2363,-0.450332810562075
2364,-0.3807601059150709
2365,-0.41395280932787465
2366,-0.4087762498432281
2367,-0.414497362129495
2368,-0.3714839097293023
2369,-0.4594090048345196
2370,-0.44279777860115904
2371,-0.4382385317717104
2372,-0.4080960850879582
2373,-0.41191085389872256
2374,-0.3974218017864166
2375,-0.4564551599174891
2376,-0.45553426677637837
2377,-0.4519086375349161
2378,-0.4454810383538074
2379,-0.41519042048493643
2380,-0.4178258981914043
2381,-0.3668040825693278
2382,-0.46358462443508536
2383,-0.44671199399399253
2384,-0.4410460017772109
2385,-0.4368279564094139
2386,-0.43402823017898085
2387,-0.39014910946556364
2388,-0.3961249596840833
2389,-0.35864939298988796
2390,-0.4539200544629689
2391,-0.44225304213437916
2392,-0.45004701182914636
2393,-0.4380445518191239
2394,-0.4136081102121861
2395,-0.4073832050254251
2396,-0.460288695733529
2397,-0.4446699407736454
2398,-0.4416872083095122
2399,-0.39611750403994767
2400,-0.41330790621756436
2401,-0.41863177122680645
2402,-0.42352672809300446
2403,-0.4361290580181492
2404,-0.40124452909947755
2405,-0.46278953372012244
2406,-0.40390623229923245
2407,-0.3718836032810033
2408,-0.44642913163595815
2409,-0.3934436220345889
2410,-0.40459102706663885
2411,-0.3987872736501283
2412,-0.4578710054941139
2413,-0.3852928916310001
2414,-0.428602842700609
2415,-0.3702330642771406
2416,-0.4592956906886014
2417,-0.4897624992856211
2418,-0.4083339953962964
2419,-0.4558443979415386
2420,-0.4033811434114736
2421,-0.40314575050709206
2422,-0.40493792230845765
2423,-0.41641954356122324
2424,-0.40368942004033054
2425,-0.4027057006533674
2426,-0.4005530329885117
2427,-0.41167514863543153
2428,-0.4216387690111521
2429,-0.4255173286690055
2430,-0.42705875889018946
2431,-0.37351237949341787
2432,-0.33804319438786395
2433,-0.4148452405110239
2434,-0.44614352785566136
2435,-0.415454673944655
2436,-0.40754776700525897
2437,-0.4029589661290798
2438,-0.42180049321935836
2439,-0.4099012385175708
2440,-0.4069943596288094
2441,-0.4383918315757178
2442,-0.41019781708138603
2443,-0.41791953518687414
2444,-0.39541793707060263
2445,-0.41717466688524363
2446,-0.4116032176222191
2447,-0.3969111863164911
2448,-0.4060940457761352
2449,-0.42074679251852337
2450,-0.3871103059323242
2451,-0.406747315086365
2452,-0.4093283348648007
2453,-0.45428760891928976
2454,-0.4226939299793518
2455,-0.4575505582868846
2456,-0.45733588237242645
2457,-0.3991742288422307
2458,-0.41118287405325465
2459,-0.4061305643827116
2460,-0.370466646342498
2461,-0.4206819892292597
2462,-0.3993947863287079
2463,-0.379610266642394
2464,-0.42098602033778043
2465,-0.4148541714553417
2466,-0.41200320702949655
2467,-0.3924487407523971
2468,-0.4061047835870335
2469,-0.41449172022503333
2470,-0.39837118311617753
2471,-0.4109140761980982
2472,-0.4066776875977194
2473,-0.4383657648141808
2474,-0.3872234060998616
2475,-0.3849464765689601
2476,-0.335116162938133
2477,-0.4206466225491134
2478,-0.4112576843457969
2479,-0.40797208118317824
2480,-0.4282332007551928
2481,-0.41896284978108717
2482,-0.41258088716873526
2483,-0.42416205174275046
2484,-0.44108259850465054
2485,-0.4253644834927745
2486,-0.4191833971710481
2487,-0.424423045430532
2488,-0.40934843407852933
2489,-0.40236289813343556
2490,-0.4172120303278472
2491,-0.41688786857205934
2492,-0.41318726199060046
2493,-0.4136555870014365
2494,-0.42005711713649346
2495,-0.4025201567552595
2496,-0.40575514427860043
2497,-0.4153798136895624
2498,-0.42243731478942076
2499,-0.40160735155784333
2500,-0.4202504358812406
2501,-0.41710858476010765
2502,-0.4131415618775187
2503,-0.4121048469537856
2504,-0.4216216700945077
2505,-0.4272723323478469
2506,-0.40998636617159057
2507,-0.4145844748445671
2508,-0.40649892062884874
2509,-0.4079362857811355
2510,-0.47166615476400914
2511,-0.41004486333284634
2512,-0.4033232244863303
2513,-0.40709216510151996
2514,-0.4036397235161784
2515,-0.42628940049197245
2516,-0.4102978191848179
2517,-0.4072365944524892
2518,-0.40284281110422954
2519,-0.40715614956455387
2520,-0.4059982333310719
2521,-0.41582948043473444
2522,-0.4208984222142518
2523,-0.4325090068564205
2524,-0.41446826878981674
2525,-0.3807756063368409
2526,-0.3759382526208382
2527,-0.33654957651270734
2528,-0.33992493785807715
2529,-0.3785657093765143
2530,-0.4067832807858718
2531,-0.38257041771582817
2532,-0.4706559447487211
2533,-0.3878419320703632
2534,-0.4233476882980596
2535,-0.3388489750289594
2536,-0.40670340426364243
2537,-0.42673564653861734
2538,-0.37080621390306123
2539,-0.4069692278955188
2540,-0.3416580637717653
2541,-0.42056239239933463
2542,-0.4244643454869985
2543,-0.40894440820228267
2544,-0.42603051549230603
2545,-0.4080227355519262
2546,-0.34019553806124136
2547,-0.40834145590292
2548,-0.3346774563977577
2549,-0.33566996038659447
2550,-0.4100983939148202
2551,-0.41890865111499836
2552,-0.42136955125722864
2553,-0.45547621187492976
2554,-0.3805883516492488
2555,-0.4231388074711702
2556,-0.4207827820498487
2557,-0.42757318325174637
2558,-0.4225346212534873
2559,-0.4977771199855023
2560,-0.3767946539636131
2561,-0.3404957782884653
2562,-0.4139121183498844
2563,-0.3347192938168531
2564,-0.3347700010342772
2565,-0.3720135915179686
2566,-0.48567257389659696
2567,-0.41539085077869764
2568,-0.4204983733285765
2569,-0.4214210281523669
2570,-0.376987165858675
2571,-0.3730632903083795
2572,-0.33983720970569026
2573,-0.3422290229788247
2574,-0.3400380533149367
2575,-0.40808975940111347
2576,-0.42903296623990395
2577,-0.4090575552797951
2578,-0.4567771552093292
2579,-0.42718097012771356
2580,-0.4256169148379923
2581,-0.41325855482835566
2582,-0.38554509299403206
2583,-0.3350234865850412
2584,-0.4123548728386354
2585,-0.4865664735788012
2586,-0.4125060989200884
2587,-0.42973845206546596
2588,-0.4418096190824336
2589,-0.42816018471392314
2590,-0.38111516575970356
2591,-0.4243627849278382
2592,-0.43105144633061804
2593,-0.37968408302367235
2594,-0.3369522200141204
2595,-0.37388684371571257
2596,-0.4067908575853847
2597,-0.408769418858894
2598,-0.42330742970351193
2599,-0.4235697005702552
2600,-0.42486358080998676
2601,-0.4200681839210601
2602,-0.33782054574292225
2603,-0.4251726364555908
2604,-0.4525687742353732
2605,-0.4193163775015864
2606,-0.4214591350689319
2607,-0.3432949807289644
2608,-0.45800379770723315
2609,-0.3353461442693275
2610,-0.3346756331346046
2611,-0.4380205609157776
2612,-0.3717556602959091
2613,-0.42368973503460355
2614,-0.41013442980002895
2615,-0.40764939432881153
2616,-0.40863565336263646
2617,-0.37053109579100835
2618,-0.40714736771306664
2619,-0.4239662074663562
2620,-0.4233227117174643
2621,-0.42380100354545663
2622,-0.335577415750075
2623,-0.37496062911188704
2624,-0.3740850540375776
2625,-0.3723043407080235
2626,-0.37138108783914414
2627,-0.42307516259239514
2628,-0.4146777746175894
2629,-0.33520010586426596
2630,-0.408918330957055
2631,-0.33667911111427756
2632,-0.34374637625294474
2633,-0.42667734728168455
2634,-0.4229174526175563
2635,-0.42301400887407664
2636,-0.42107025048755914
2637,-0.4211094431300127
2638,-0.3886625449265662
2639,-0.3747201962572138
2640,-0.3826381926665077
2641,-0.4103747310203449
2642,-0.422928127039267
2643,-0.42016160058704227
2644,-0.3382167384033831
2645,-0.4211763824102106
2646,-0.4434730368676814
2647,-0.3721320459285266
2648,-0.4518487344198689
2649,-0.40428690838867126
2650,-0.4137550389696682
2651,-0.4110385749465347
2652,-0.3713033468560336
2653,-0.4127840148352366
2654,-0.40748931587033027
2655,-0.45761033402152046
2656,-0.3763912742219237
2657,-0.37470535440269986
2658,-0.3698879249149342
2659,-0.426431450282593
2660,-0.4252147456939401
2661,-0.3696115790034868
2662,-0.42279263560168
2663,-0.41984633273228394
2664,-0.3714840022209302
2665,-0.36998895539818005
2666,-0.40651190658795916
2667,-0.4205531838086542
2668,-0.3904967272018924
2669,-0.34457105443537356
2670,-0.41995081618283286
2671,-0.412698417116751
2672,-0.4837868423626543
2673,-0.3717410358520283
2674,-0.4213115122742186
2675,-0.4239112804944702
2676,-0.4156673703135585
2677,-0.4395081937417215
2678,-0.3700523760100631
2679,-0.3694724267831047
2680,-0.423028786558358
2681,-0.40649439876568044
2682,-0.49003525226734485
2683,-0.4492455054518624
2684,-0.41945741780368967
2685,-0.3779314701031542
2686,-0.3736206958717645
2687,-0.3720560176121735
2688,-0.42378429990162597
2689,-0.38317385745054944
2690,-0.4471965438953512
2691,-0.46479683922365833
2692,-0.408405901987232
2693,-0.3420992149785185
2694,-0.4224757351633828
2695,-0.3940078597426832
2696,-0.42846341505454827
2697,-0.3780643965542776
2698,-0.3702950011549293
2699,-0.3696856855502479
2700,-0.36915819572180214
2701,-0.40611211272101544
2702,-0.417535634864697
2703,-0.42301617279242976
2704,-0.45654092049200967
2705,-0.42510164221188274
2706,-0.33677325785224804
2707,-0.4286632778181698
2708,-0.3367753896347813
2709,-0.3358287774772708
2710,-0.34089775556780805
2711,-0.34020650640845
2712,-0.34174224285441546
2713,-0.4146602989982589
2714,-0.4223405820051698
2715,-0.4227680012357579
2716,-0.4269108892825302
2717,-0.4057439878822516
2718,-0.4384049093903443
2719,-0.37648865896174444
2720,-0.3743972204023362
2721,-0.3687159166859309
2722,-0.4286347491995317
2723,-0.36798966707701214
2724,-0.34421678960318774
2725,-0.46800399130126763
2726,-0.3883399126622278
2727,-0.4062586374882906
2728,-0.4197168101691902
2729,-0.37449885351012885
2730,-0.4062981749552335
2731,-0.380941218462397
2732,-0.4785369575296799
2733,-0.4549954188764603
2734,-0.4658415043249748
2735,-0.4208478779697355
2736,-0.33838523304212487
2737,-0.44269351693217346
2738,-0.421789139473933
2739,-0.42161193711721157
2740,-0.388592855636344
2741,-0.4226298749080981
2742,-0.4289939796279529
2743,-0.42933176300693443
2744,-0.4292602117194791
2745,-0.4285362743818415
2746,-0.4711111945710124
2747,-0.3712284164924851
2748,-0.37031200771554534
2749,-0.38941692374171594
2750,-0.43142907925948853
2751,-0.33748554498067457
2752,-0.4945808000519644
2753,-0.3371924000469122
2754,-0.33816529152141817
2755,-0.42598822486733007
2756,-0.4982344628775091
2757,-0.42237394199484907
2758,-0.42280136122543716
2759,-0.4193413363211323
2760,-0.37921562741793585
2761,-0.3769910160499353
2762,-0.3399241211490409
2763,-0.33854879152956335
2764,-0.33659589043794896
2765,-0.33682312797426245
2766,-0.33980805030676303
2767,-0.40924804119838115
2768,-0.42770803920157796
2769,-0.42564206914015396
2770,-0.39138720604463645
2771,-0.4078369575725163
2772,-0.34838162746908896
2773,-0.42758008977546563
2774,-0.4227489779205385
2775,-0.4285509458156089
2776,-0.3353416661716288
2777,-0.46414181858926895
2778,-0.3690715135198685
2779,-0.36862923448399726
2780,-0.34080282000153556
2781,-0.3366880001187633
2782,-0.33812380754383425
2783,-0.42020919939205464
2784,-0.3389900791251124
2785,-0.3903469535568403
2786,-0.4475067976881603
2787,-0.4473227529083755
2788,-0.4570856310300737
2789,-0.4548350909802506
2790,-0.4689014166557454
2791,-0.375666823116251
2792,-0.37403874801943965
2793,-0.49670953839962717
2794,-0.40793231576683425
2795,-0.4204982961404826
2796,-0.4205349439687202
2797,-0.4012718514920283
2798,-0.34035070549352614
2799,-0.33748150890352546
2800,-0.33569407011321006
2801,-0.3354700781516666
2802,-0.43068814309709486
2803,-0.47560606323346843
2804,-0.45683767562427263
2805,-0.42716618094059916
2806,-0.4622097372711485
2807,-0.44802227611251816
2808,-0.4531609412635176
2809,-0.46440123404881134
2810,-0.34890849497789955
2811,-0.49918321520829706
2812,-0.4809901190900739
2813,-0.48569081380804907
2814,-0.4223763082402816
2815,-0.4177201405557292
2816,-0.4213457018550455
2817,-0.4435030675331762
2818,-0.4166667593589286
2819,-0.4166895987329658
2820,-0.4754009926895004
2821,-0.49397438526923804
2822,-0.41822748483015043
2823,-0.41075116289533437
2824,-0.4230411336354574
2825,-0.4130443860646917
2826,-0.4200791694840255
2827,-0.4235011946495631
2828,-0.41920045254826027
2829,-0.4098701236144014
2830,-0.4106441840978438
2831,-0.4146017785134651
2832,-0.4120641214710488
2833,-0.3410891070295698
2834,-0.41808714823465315
2835,-0.40724521298490646
2836,-0.40668223262470865
2837,-0.4168178510721206
2838,-0.41318993211939187
2839,-0.4117094751094917
2840,-0.46251290191212346
2841,-0.40789659780779025
2842,-0.406271458123527
2843,-0.4044791476262943
2844,-0.4121687891714065
2845,-0.4087360686077872
2846,-0.342026308889719
2847,-0.4164159689178885
2848,-0.4032345871571031
2849,-0.4058663684543328
2850,-0.37685636090841707
2851,-0.41356543731972617
2852,-0.4092474616676589
2853,-0.409168083704658
2854,-0.4568579047184806
2855,-0.40630211791362103
2856,-0.46174129157592675
2857,-0.40526626785255987
2858,-0.4129280318761297
2859,-0.4015494639512623
2860,-0.40119813459750137
2861,-0.4302041367656338
2862,-0.4678390517202795
2863,-0.4373999791291778
2864,-0.3542447011316456
2865,-0.4116970216842193
2866,-0.4098554203867552
2867,-0.4087040035383634
2868,-0.44164651239157604
2869,-0.4873072598668151
2870,-0.41133958234130064
2871,-0.48907042704250586
2872,-0.4539526367190125
2873,-0.4638468365142178
2874,-0.47144320605116025
2875,-0.46784781837775086
2876,-0.4662973593582935
2877,-0.4659398841958366
2878,-0.40619986860991414
2879,-0.3996159154929322
2880,-0.4908147748721419
2881,-0.47018337030565877
2882,-0.46692688435747653
2883,-0.4651803305177102
2884,-0.4638656820205664
2885,-0.4022366328392304
2886,-0.4036221416203672
2887,-0.39822688982268756
2888,-0.46844141000756245
2889,-0.47622531831333853
2890,-0.4414161600732996
2891,-0.4669903682666865
2892,-0.46822387331615034
2893,-0.4643589559021652
2894,-0.46231011147738416
2895,-0.4640309716068871
2896,-0.4625077669250584
2897,-0.4620607864980813
2898,-0.39690161275422703
2899,-0.477875268163299
2900,-0.4572693229848697
2901,-0.47197365022173593
2902,-0.4608448529033183
2903,-0.4625022970535202
2904,-0.4191977878827667
2905,-0.3993542046745539
2906,-0.40959240665210733
2907,-0.3553610892163375
2908,-0.47803867286242857
2909,-0.46703641783109373
2910,-0.46942119353597267
2911,-0.469267938213545
2912,-0.4606974015310352
2913,-0.3760227395926254
2914,-0.4011880139527195
2915,-0.40400130475298873
2916,-0.4598704806197957
2917,-0.47052420464126427
2918,-0.47265802462359047
2919,-0.46448723008084
2920,-0.4611455735469425
2921,-0.39646874740891397
2922,-0.3954051811588318
2923,-0.4233034393247273
2924,-0.4108888939159636
2925,-0.34668585634248045
2926,-0.4210649601751229
2927,-0.36864942949332913
2928,-0.4736344571234392
2929,-0.4710151592227702
2930,-0.4665274120249345
2931,-0.4628347337176424
2932,-0.40352067385375207
2933,-0.3774338802988943
2934,-0.4121907950426716
2935,-0.4661820029493661
2936,-0.4679045712108019
2937,-0.4669018272925191
2938,-0.4680776082736943
2939,-0.36882591986258556
2940,-0.4682130783241811
2941,-0.4669460487283715
2942,-0.45893021616112223
2943,-0.45884674750669335
2944,-0.45771953685112843
2945,-0.369713622767399
2946,-0.3682544309559855
2947,-0.3943870170808852
2948,-0.36796815452729564
2949,-0.4638599881913757
2950,-0.4601013540193666
2951,-0.45889028333302057
2952,-0.4569756465908245
2953,-0.4032984903223502
2954,-0.39537672544221875
2955,-0.39289058548549
2956,-0.47506988399230127
2957,-0.4715222406689164
2958,-0.4579501465040887
2959,-0.39727849616337796
2960,-0.48971154969499314
2961,-0.46065651007237385
2962,-0.4012330541182034
2963,-0.4003778358052706
2964,-0.4601162829667276
2965,-0.46391951745563825
2966,-0.4645582824783426
2967,-0.46359941696643725
2968,-0.46761557424066513
2969,-0.46872015977032716
2970,-0.4657081214813193
2971,-0.45893935514820466
2972,-0.47179159289981015
2973,-0.35333299471788954
2974,-0.3523500559132238
2975,-0.4027787565698677
2976,-0.3998054112198795
2977,-0.3977792189795306
2978,-0.4013861079798136
2979,-0.3994466825412004
2980,-0.4637549847698254
2981,-0.46104549295701625
2982,-0.39862231245194235
2983,-0.39821066492109924
2984,-0.3973856893081318
2985,-0.43183700372578837
2986,-0.4257090088960928
2987,-0.4617644038394033
2988,-0.48645701209389314
2989,-0.46509447800482256
2990,-0.4601651462209098
2991,-0.45640063024958094
2992,-0.35265715787832547
2993,-0.3961249887958493
2994,-0.39316537147049574
2995,-0.4269745626491446
2996,-0.42493877959128307
2997,-0.46156564736957945
2998,-0.46694964637631564
2999,-0.4661036208143925
3000,-0.449301568024618
3001,-0.4382003073138267
3002,-0.41820950729820483
3003,-0.4177591488939783
3004,-0.3897900110717068
3005,-0.3913791264895881
3006,-0.39015368234596787
3007,-0.4605339319510627
3008,-0.46096150909742223
3009,-0.46584881921383486
3010,-0.4574939247850693
3011,-0.39361384965450563
3012,-0.3451948752499958
3013,-0.46272421060641356
3014,-0.46283579271948655
3015,-0.46052594939687347
3016,-0.4863524557888446
3017,-0.4521301363162116
3018,-0.3471903686454551
3019,-0.3484342073646805
3020,-0.3497682280085141
3021,-0.3956044540617267
3022,-0.41493403254662947
3023,-0.41569859280405336
3024,-0.45856212862165674
3025,-0.4632159520363773
3026,-0.4750361009799812
3027,-0.419746059420703
3028,-0.406871893794545
3029,-0.4186504649851969
3030,-0.3664868289036904
3031,-0.3935890368920574
3032,-0.3941785369906121
3033,-0.427154001847412
3034,-0.34586785382112745
3035,-0.35705369289278793
3036,-0.4573378091096196
3037,-0.4573640908456156
3038,-0.45876415770184664
3039,-0.34894642145170573
3040,-0.46457345680255674
3041,-0.4628113472468043
3042,-0.4744853446797497
3043,-0.47385791770865254
3044,-0.42372490130408685
3045,-0.42673565573844424
3046,-0.4272325003996594
3047,-0.4241984834009755
3048,-0.42185627152260236
3049,-0.3924917679385265
3050,-0.393766889459769
3051,-0.3675048603723457
3052,-0.4062290978949696
3053,-0.3482492073576093
3054,-0.4202767887448949
3055,-0.46117527108576534
3056,-0.4789700540153536
3057,-0.4942521534495106
3058,-0.4762551359256418
3059,-0.42013908124300814
3060,-0.3554979127102061
3061,-0.4447134463130216
3062,-0.39045077647441134
3063,-0.38978661320948277
3064,-0.35011230751789973
3065,-0.34950617371827736
3066,-0.462657808574207
3067,-0.4597923928054934
3068,-0.45951333456797094
3069,-0.4801688882182
3070,-0.4197086110779191
3071,-0.4257206837237268
3072,-0.4673027551500712
3073,-0.3535183168901472
3074,-0.36124382280211537
3075,-0.39666518738382445
3076,-0.3500945630148055
3077,-0.4190977915561455
3078,-0.4177624720691031
3079,-0.4554504172288754
3080,-0.45705310827998574
3081,-0.3746478685688907
3082,-0.34981836253614834
3083,-0.4587205747531668
3084,-0.478571616372679
3085,-0.3619860287246814
3086,-0.39163021798972086
3087,-0.38819749779160145
3088,-0.47895754884490843
3089,-0.346708169565489
3090,-0.35249123288784573
3091,-0.3487082848101251
3092,-0.42440052880029294
3093,-0.39404066364391427
3094,-0.43703799318935027
3095,-0.41262675110426517
3096,-0.41108713096134314
3097,-0.4292816244722359
3098,-0.4437071851947476
3099,-0.3956379732722221
3100,-0.38672024082023665
3101,-0.3643652426577249
3102,-0.4251313308388634
3103,-0.3437077389084268
3104,-0.45609753368070666
3105,-0.41387156074497033
3106,-0.4078867177538563
3107,-0.48374774014935457
3108,-0.3859818096095656
3109,-0.39062897441429406
3110,-0.3888530149869316
3111,-0.37938879419716187
3112,-0.36169566441801154
3113,-0.45734881259879084
3114,-0.41025623550099627
3115,-0.40541138847687314
3116,-0.4297154329968194
3117,-0.36336363722541565
3118,-0.37281304932940595
3119,-0.3918199917469914
3120,-0.3893392782983474
3121,-0.38671159475063827
3122,-0.41330472674049296
3123,-0.41003656556752727
3124,-0.41104454051278255
3125,-0.4813113610429201
3126,-0.3863624070770226
3127,-0.3761199814862704
3128,-0.4629990438865194
3129,-0.48846833450996957
3130,-0.48414043763939185
3131,-0.40699645813105106
3132,-0.47001694272190325
3133,-0.39032435229680046
3134,-0.37441250694638734
3135,-0.40807510037455336
3136,-0.385081892264983
3137,-0.3722914118869902
3138,-0.48835113975516325
3139,-0.4891794622187992
3140,-0.44434051230366833
3141,-0.41123046452710116
3142,-0.4052635270687425
3143,-0.4986822479528394
3144,-0.4625671361186104
3145,-0.47841032298949865
3146,-0.3847425578821584
3147,-0.3732072838635457
3148,-0.3696169522834227
3149,-0.47690983203895027
3150,-0.4527138968793781
3151,-0.4495242745506556
3152,-0.41066129577723537
3153,-0.40698641219502535
3154,-0.4052662549680022
3155,-0.4662082188080834
3156,-0.44996127867456454
3157,-0.4473201460261736
3158,-0.4612226048344763
3159,-0.47754466138152374
3160,-0.45521502626368865
3161,-0.47002584174825235
3162,-0.47017369585939006
3163,-0.4236678839608075
3164,-0.459459000398148
3165,-0.4386203641106183
3166,-0.43884288777258185
3167,-0.4172610272189501
3168,-0.40880251929522027
3169,-0.4619312956461214
3170,-0.45601291354573603
3171,-0.46168155585049303
3172,-0.39072307955151775
3173,-0.3866952626793487
3174,-0.3855942820025051
3175,-0.4545513012427013
3176,-0.38726503552969255
3177,-0.4384250435173496
3178,-0.4120319573477457
3179,-0.40793901802076027
3180,-0.4061018647391152
3181,-0.40252188999866134
3182,-0.40149318470884915
3183,-0.40104319586155235
3184,-0.3992993386827908
3185,-0.4883577511096087
3186,-0.47971058942491757
3187,-0.47167878743847735
3188,-0.38684323683731275
3189,-0.3816136307840199
3190,-0.38361163280970967
3191,-0.4009863863890997
3192,-0.43649331231670163
3193,-0.45459301780853606
3194,-0.4219574977279587
3195,-0.41843731935704803
3196,-0.4090875065448391
3197,-0.4034392364057944
3198,-0.4004817508018168
3199,-0.3988327237830047
3200,-0.3961296472969797
3201,-0.45816224918889753
3202,-0.4604088706651452
3203,-0.47092168103946275
3204,-0.3855145124330422
3205,-0.38351511121421916
3206,-0.3832094307785579
3207,-0.4005195539050197
3208,-0.39808306656129
3209,-0.43452577184060065
3210,-0.4391390919954674
3211,-0.4346561277936514
3212,-0.4228620786475943
3213,-0.4134557123241445
3214,-0.4113275097302607
3215,-0.40404322384759056
3216,-0.4022440967887298
3217,-0.39783110663587257
3218,-0.39773966242555736
3219,-0.4570454347156144
3220,-0.4603001150338717
3221,-0.3836049752283266
3222,-0.38279283812733755
3223,-0.38035970463252156
3224,-0.43297590229981425
3225,-0.4245877385748764
3226,-0.48011730267698743
3227,-0.46910214681276247
3228,-0.47070841477524494
3229,-0.3993315473626234
3230,-0.39735860326016254
3231,-0.3952399923289937
3232,-0.39296011087968247
3233,-0.39416476789333593
3234,-0.45011994285137785
3235,-0.4434651935193314
3236,-0.38049371186635367
3237,-0.3809414110664786
3238,-0.39800683953849497
3239,-0.4313185117764186
3240,-0.4306230015636056
3241,-0.43150944711661093
3242,-0.43497841121789477
3243,-0.437104466432288
3244,-0.4052832376734081
3245,-0.3947308574408625
3246,-0.38249480558494103
3247,-0.3819161128465704
3248,-0.4918832215809957
3249,-0.3849510926207687
3250,-0.3781518276151032
3251,-0.39518339282775744
3252,-0.42967831033247667
3253,-0.43488956542783996
3254,-0.40801914365192665
3255,-0.4049193223979806
3256,-0.4023174003917691
3257,-0.39801404440713345
3258,-0.38908735944285916
3259,-0.38607444304067284
3260,-0.3801189961565072
3261,-0.3778908132406655
3262,-0.48260067525485867
3263,-0.37550257406170395
3264,-0.3778758016168073
3265,-0.39318110029455894
3266,-0.39502520757642984
3267,-0.3935862883457566
3268,-0.4282829482516955
3269,-0.3400038540661961
3270,-0.37854839049303407
3271,-0.4283562979110869
3272,-0.4323168897721414
3273,-0.4324067881993862
3274,-0.4084068525707008
3275,-0.4114167066216577
3276,-0.40713749219485357
3277,-0.4019378489571344
3278,-0.39509040126371886
3279,-0.3939547233508411
3280,-0.39181813425704154
3281,-0.3908813124507438
3282,-0.39128651559715416
3283,-0.37807543539830596
3284,-0.37743315869260136
3285,-0.37661607708531636
3286,-0.3770922771154748
3287,-0.3758034029380322
3288,-0.37519941256505046
3289,-0.43430203354966745
3290,-0.433298279275045
3291,-0.3927392532670731
3292,-0.387835562772443
3293,-0.3719192624440846
3294,-0.371892126945727
3295,-0.49200471419323333
3296,-0.45491775964091213
3297,-0.4093808877014586
3298,-0.42767993577870894
3299,-0.42945680272059267
3300,-0.4314762938824372
3301,-0.45777117124020816
3302,-0.4039305094799617
3303,-0.3966252634340548
3304,-0.39365915153476977
3305,-0.3908628644607061
3306,-0.39055149036229736
3307,-0.3891383277282086
3308,-0.3767421416187557
3309,-0.37311629647760985
3310,-0.3448076599816147
3311,-0.3482119220973922
3312,-0.3903988572904496
3313,-0.3394177453095974
3314,-0.4307664562004838
3315,-0.43207729476890716
3316,-0.430046890820962
