time,longitude,latitude,value
2013-01-13 10:35:00,-73.990135,40.719368,1
2013-01-13 10:15:00,-73.872795,40.773743,1
2013-01-13 10:20:00,-73.977928,40.749092,6
2013-01-13 10:34:00,-73.978867,40.777264,6
2013-01-13 10:21:00,-73.928658,40.763142,1
2013-01-13 10:39:00,-73.982208,40.732086,4
2013-01-13 10:19:00,-73.950447,40.773113,1
2013-01-13 10:32:00,-73.989365,40.745686,1
2013-01-13 10:33:00,-73.953606,40.767342,1
2013-01-13 10:34:00,-73.986069,40.743149,1
2013-01-13 10:26:00,-73.993584,40.721191,1
2013-01-13 10:15:00,-73.972862,40.755604,6
2013-01-13 10:25:00,-73.958145,40.781666,1
2013-01-13 10:34:00,-73.952332,40.77203,1
2013-01-13 10:32:00,-73.992561,40.758411,1
2013-01-13 10:24:00,-74.000847,40.727516,3
2013-01-13 10:25:00,-73.786217,40.641415,1
2013-01-13 10:24:00,-73.966721,40.757488,1
2013-01-13 10:22:00,-73.973419,40.749668,6
2013-01-13 10:24:00,-73.994011,40.724777,1
2013-01-13 10:14:00,-73.982872,40.677536,1
2013-01-13 10:23:00,-73.973198,40.749294,2
2013-01-13 10:30:00,-73.971138,40.783073,3
2013-01-13 10:21:00,-73.954208,40.781216,1
2013-01-13 10:24:00,-73.937668,40.797089,3
2013-01-13 10:14:00,-73.953865,40.770245,1
2013-01-13 10:27:00,-74.005371,40.72739,3
2013-01-13 10:11:00,-74.003685,40.741226,1
2013-01-13 10:28:00,-73.972321,40.797043,1
2013-01-13 10:27:00,-73.981216,40.73349,1
2013-01-13 10:36:00,-73.844193,40.721783,2
2013-01-13 10:32:00,-74.004044,40.741966,6
2013-01-13 10:32:00,-73.972275,40.796783,1
2013-01-13 10:23:00,-73.964005,40.808601,1
2013-01-13 10:30:00,-73.98848,40.748112,2
2013-01-13 10:33:00,-73.998459,40.740543,2
2013-01-13 10:24:00,-74.003555,40.723705,2
2013-01-13 10:32:00,-73.960541,40.762005,5
2013-01-13 10:34:00,-73.973602,40.784481,1
2013-01-13 10:34:00,-73.988693,40.760056,5
2013-01-13 10:40:00,-73.778244,40.64677,1
2013-01-13 10:30:00,-73.984955,40.759804,2
2013-01-13 10:32:00,-73.966362,40.794762,1
2013-01-13 10:29:00,-73.992439,40.730606,2
2013-01-13 10:27:00,-73.970909,40.749664,1
2013-01-13 10:34:00,-73.954475,40.773006,1
2013-01-13 10:25:00,-73.987068,40.722557,2
2013-01-13 10:29:00,-73.968864,40.770065,1
2013-01-13 10:30:00,-74.008835,40.714272,6
2013-01-13 10:27:00,-74.013939,40.707142,1
2013-01-13 10:14:00,-73.862793,40.769047,1
2013-01-13 10:30:00,-73.980591,40.76115,1
2013-01-13 10:31:00,-73.977638,40.746529,6
2013-01-13 10:27:00,-73.984932,40.768375,5
2013-01-13 10:04:00,-74.001816,40.745667,6
2013-01-13 10:34:00,-73.983391,40.767029,2
2013-01-13 10:31:00,-74.005173,40.733246,2
2013-01-13 10:23:00,-73.951332,40.774246,1
2013-01-13 10:30:00,-73.99279,40.756676,5
2013-01-13 10:38:00,-73.962875,40.758648,6
2013-01-13 10:31:00,-73.990242,40.731323,1
2013-01-13 10:18:00,-73.994194,40.726521,2
2013-01-13 10:28:00,-73.973358,40.755985,1
2013-01-13 10:37:00,-73.994431,40.754356,2
2013-01-13 10:30:00,-74.001213,40.731869,1
2013-01-13 10:34:00,-73.985069,40.74221,2
2013-01-13 10:14:00,-73.98632,40.753349,5
2013-01-13 10:19:00,-73.993309,40.752148,1
2013-01-13 10:21:00,-74.000237,40.735096,2
2013-01-13 10:19:00,-73.968979,40.761295,1
2013-01-13 10:20:00,-73.952042,40.808987,5
2013-01-13 10:28:00,-73.982094,40.757618,1
2013-01-13 10:23:00,-73.979294,40.776741,6
2013-01-13 10:06:00,-73.864883,40.771317,1
2013-01-13 10:25:00,-73.973228,40.763897,1
2013-01-13 10:27:00,-73.98526,40.768337,2
2013-01-13 10:20:00,-73.96347,40.757542,6
2013-01-13 10:18:00,-73.987312,40.758587,5
2013-01-13 10:29:00,-73.967407,40.793308,5
2013-01-13 10:26:00,-73.990639,40.756683,5
2013-01-13 10:23:00,-73.984665,40.748814,2
2013-01-13 10:30:00,-73.99279,40.723881,1
2013-01-13 10:25:00,-74.00573,40.738647,1
2013-01-13 10:24:00,-73.985275,40.757248,1
2013-01-13 10:28:00,-73.983505,40.738525,1
2013-01-13 10:28:00,-73.984474,40.725117,1
2013-01-13 10:22:00,0.0,0.0,1
2013-01-13 10:23:00,-74.011841,40.707531,1
2013-01-13 10:21:00,-73.985214,40.77924,1
2013-01-13 10:29:00,-73.987122,40.761425,3
2013-01-13 10:23:00,-73.987564,40.775375,2
2013-01-13 06:01:00,-73.984711,40.769646,2
2013-01-13 05:41:00,-73.9496,40.780815,1
2013-01-13 05:59:00,-73.989685,40.7192,1
2013-01-14 22:02:00,-73.995186,40.744404,2
2013-01-13 06:06:00,-73.952194,40.790081,1
2013-01-13 06:06:00,-73.782822,40.648888,1
2013-01-13 06:08:00,-74.001022,40.731789,5
2013-01-13 05:53:00,-73.999229,40.728279,5
2013-01-13 05:48:00,-73.99012,40.725471,6
2013-01-13 03:52:00,-73.981651,40.724407,1
2013-01-13 04:10:00,-74.003464,40.751495,1
2013-01-13 04:02:00,-73.981361,40.67503,2
2013-01-13 03:54:00,-73.996368,40.759945,1
2013-01-13 03:39:00,-73.999886,40.761497,1
2013-01-13 03:53:00,-73.981888,40.74641,1
2013-01-13 03:40:00,-73.99192,40.7258,1
2013-01-13 03:55:00,-74.007652,40.738979,1
2013-01-13 03:55:00,-73.961586,40.764252,1
2013-01-13 03:50:00,-73.870941,40.73317,3
2013-01-13 03:54:00,-74.006729,40.744164,1
2013-01-13 03:55:00,-74.004974,40.708279,1
2013-01-13 03:56:00,-73.986168,40.750336,1
2013-01-13 03:55:00,-73.986992,40.760151,1
2013-01-13 03:55:00,-73.98629,40.734718,1
2013-01-13 03:55:00,-73.993996,40.740971,1
2013-01-13 03:55:00,-74.005341,40.741035,3
2013-01-13 10:15:00,-73.870773,40.773701,1
2013-01-13 10:29:00,-73.978622,40.7855,2
2013-01-13 10:06:00,-73.986595,40.758636,1
2013-01-13 10:28:00,-73.994659,40.725914,1
2013-01-13 10:24:00,-73.97316,40.785316,1
2013-01-13 10:24:00,-74.009666,40.715199,1
2013-01-13 09:17:00,-73.997108,40.722374,1
2013-01-13 09:11:00,-73.975594,40.761627,1
2013-01-13 09:14:00,-73.957504,40.774334,5
2013-01-13 09:10:00,-73.959869,40.776485,3
2013-01-13 09:17:00,-73.988068,40.738274,5
2013-01-13 09:05:00,-74.01757,40.707989,2
2013-01-13 09:19:00,-73.978416,40.788303,6
2013-01-13 09:02:00,-73.993462,40.758587,4
2013-01-13 09:15:00,-73.984367,40.740017,1
2013-01-13 09:11:00,-73.982483,40.775681,1
2013-01-13 09:16:00,-73.962448,40.802341,2
2013-01-13 09:13:00,-73.978317,40.729053,2
2013-01-13 09:21:00,-73.97654,40.77673,2
2013-01-13 09:18:00,-73.960281,40.766205,2
2013-01-13 09:14:00,-73.959007,40.815025,1
2013-01-13 09:05:00,-73.870316,40.77338,1
2013-01-13 09:13:00,-73.973557,40.759701,5
2013-01-13 09:19:00,-73.992424,40.73418,1
2013-01-13 10:39:00,-73.920494,40.743576,5
2013-01-13 10:22:00,-73.981834,40.765587,3
2013-01-13 10:40:00,-73.983757,40.7607,1
2013-01-13 09:17:00,-74.000252,40.742882,1
2013-01-13 09:05:00,-73.997559,40.750725,5
2013-01-13 09:15:00,-73.990028,40.759861,1
2013-01-13 09:14:00,-73.980225,40.770344,1
2013-01-13 09:20:00,-73.957664,40.774639,2
2013-01-13 09:16:00,-73.953941,40.779854,6
2013-01-13 09:00:00,-73.997353,40.736511,3
2013-01-13 09:13:00,-73.918907,40.769386,1
2013-01-13 09:17:00,-73.958519,40.800732,4
2013-01-13 09:27:00,-73.956085,40.779785,1
2013-01-13 09:29:00,-73.982262,40.762177,1
2013-01-13 09:17:00,-74.004089,40.707588,5
2013-01-13 09:15:00,-73.972549,40.74678,1
2013-01-13 09:24:00,-73.945297,40.783367,1
2013-01-13 09:20:00,-73.969444,40.790253,2
2013-01-13 09:07:00,-73.987831,40.719856,1
2013-01-13 09:23:00,-73.985626,40.778423,5
2013-01-13 09:23:00,-73.989037,40.758877,1
2013-01-13 09:21:00,-73.953613,40.779343,5
2013-01-13 09:25:00,-74.001122,40.749062,1
2013-01-13 09:18:00,-73.951828,40.773621,6
2013-01-13 07:40:00,-74.00412,40.721962,1
2013-01-13 03:54:00,-73.997154,40.722061,1
2013-01-13 03:52:00,-74.000816,40.742161,6
2013-01-13 03:44:00,-73.978264,40.745548,6
2013-01-13 04:01:00,-73.987823,40.738091,3
2013-01-13 03:57:00,-73.984154,40.740246,2
2013-01-13 03:32:00,-73.781883,40.644688,1
2013-01-13 03:51:00,-74.004997,40.741467,1
2013-01-13 03:56:00,-73.95034,40.722786,1
2013-01-13 04:01:00,-74.005615,40.726303,1
2013-01-13 04:00:00,-74.002563,40.739647,2
2013-01-13 04:02:00,-73.967026,40.760696,1
2013-01-13 04:03:00,-73.987701,40.718281,2
2013-01-13 04:02:00,-73.992096,40.763992,1
2013-01-13 03:58:00,-73.982826,40.677551,1
2013-01-13 04:08:00,-73.983307,40.726715,1
2013-01-13 03:59:00,-74.003967,40.732925,1
2013-01-13 03:54:00,-74.000099,40.738754,5
2013-01-13 04:03:00,-73.992393,40.741035,1
2013-01-13 04:02:00,-74.006592,40.744183,1
2013-01-13 03:56:00,-73.968399,40.750725,1
2013-01-13 03:57:00,-73.992538,40.741222,5
2013-01-13 03:48:00,-73.962242,40.804489,1
2013-01-13 08:42:00,-73.984383,40.72876,1
2013-01-13 08:37:00,-74.000076,40.721764,1
2013-01-13 08:38:00,-73.95208,40.824467,3
2013-01-13 10:26:00,-73.991707,40.726303,6
2013-01-13 10:25:00,-73.972054,40.757198,1
2013-01-13 10:34:00,-73.948494,40.774143,1
2013-01-13 10:39:00,-73.991936,40.743992,2
2013-01-13 10:37:00,-73.981987,40.749447,5
2013-01-13 10:30:00,0.0,0.0,6
2013-01-13 10:30:00,-73.952316,40.803181,5
2013-01-13 10:32:00,-73.964172,40.771027,1
2013-01-13 10:29:00,-73.996262,40.726189,1
2013-01-13 10:33:00,-73.992081,40.764248,2
2013-01-13 10:16:00,-73.781715,40.644753,1
2013-01-13 10:40:00,-73.982155,40.773861,5
2013-01-13 10:38:00,-73.952499,40.798264,1
2013-01-13 09:16:00,-73.971298,40.760635,1
2013-01-13 09:09:00,-73.952454,40.778221,6
2013-01-13 09:12:00,-73.964912,40.766586,5
2013-01-13 09:14:00,-73.97451,40.787518,1
2013-01-13 09:15:00,-73.98632,40.759327,1
2013-01-13 09:10:00,-73.988953,40.721676,6
2013-01-13 09:18:00,-73.964035,40.761242,1
2013-01-13 09:08:00,-73.996254,40.686279,1
2013-01-13 09:18:00,-73.955299,40.767818,1
2013-01-13 09:12:00,-73.963829,40.774372,1
2013-01-13 09:16:00,-74.009171,40.703693,1
2013-01-13 09:24:00,-73.986305,40.7523,1
2013-01-13 10:26:00,-73.993919,40.762047,1
2013-01-13 10:26:00,-73.957939,40.779324,5
2013-01-13 10:27:00,-73.991188,40.770157,4
2013-01-13 09:57:00,-73.974228,40.742733,1
2013-01-13 10:20:00,-73.978554,40.742805,1
2013-01-13 10:28:00,-73.979378,40.784958,2
2013-01-13 10:25:00,-73.994202,40.746021,2
2013-01-13 10:07:00,-73.995705,40.716454,5
2013-01-15 08:05:00,0.0,0.0,1
2013-01-13 10:30:00,-73.997993,40.743538,1
2013-01-13 10:21:00,-73.974564,40.745972,1
2013-01-13 10:24:00,-73.966125,40.761768,1
2013-01-13 10:26:00,-73.968384,40.769604,2
2013-01-13 10:26:00,-73.974571,40.758438,1
2013-01-13 10:23:00,-73.958725,40.815399,5
2013-01-13 10:26:00,-73.99884,40.749813,1
2013-01-13 10:22:00,-73.994896,40.760529,5
2013-01-13 10:24:00,-73.973717,40.758125,1
2013-01-13 10:23:00,-74.005722,40.741238,6
2013-01-13 10:22:00,-73.991577,40.736259,5
2013-01-13 10:09:00,-73.955032,40.820316,1
2013-01-13 06:27:00,-73.987282,40.743984,4
2013-01-13 06:30:00,-73.982376,40.758507,1
2013-01-13 06:29:00,-73.99086,40.730206,5
2013-01-13 06:29:00,0.0,0.0,1
2013-01-13 06:27:00,-74.001251,40.727711,1
2013-01-13 08:35:00,-73.92881,40.763054,1
2013-01-13 08:49:00,-73.999062,40.742195,1
2013-01-13 08:38:00,-74.007515,40.732971,5
2013-01-13 08:46:00,-74.00602,40.717243,3
2013-01-13 08:44:00,-73.959183,40.777443,1
2013-01-13 08:39:00,-73.969719,40.757298,6
2013-01-13 08:48:00,-73.985046,40.728909,1
2013-01-13 08:51:00,-73.970825,40.798134,1
2013-01-13 08:52:00,-73.991707,40.750092,1
2013-01-13 08:51:00,-73.997856,40.740841,1
2013-01-13 08:56:00,-73.993294,40.736603,1
2013-01-13 08:48:00,-73.980782,40.782661,1
2013-01-13 08:50:00,-73.971252,40.787739,1
2013-01-13 08:52:00,-73.987167,40.734097,2
2013-01-13 08:56:00,-73.968536,40.754726,3
2013-01-13 08:48:00,-73.967079,40.763657,5
2013-01-13 08:49:00,-73.948334,40.770947,6
2013-01-13 08:52:00,-73.985619,40.768719,1
2013-01-13 08:52:00,-73.999535,40.74379,1
2013-01-13 08:43:00,-73.988419,40.718712,1
2013-01-13 08:50:00,-73.995461,40.752914,6
2013-01-13 08:47:00,-73.982094,40.745892,1
2013-01-13 08:52:00,-73.990173,40.762058,6
2013-01-13 08:44:00,-73.978241,40.719898,1
2013-01-13 06:11:00,-74.005219,40.722992,1
2013-01-13 06:31:00,-74.005592,40.726723,1
2013-01-13 06:28:00,-73.986214,40.726437,1
2013-01-13 06:40:00,-73.986954,40.722336,3
2013-01-13 06:32:00,-73.981743,40.740742,4
2013-01-13 06:26:00,-73.987564,40.761448,1
2013-01-13 06:21:00,-74.009918,40.712891,1
2013-01-13 06:25:00,-73.970848,40.76173,6
2013-01-13 06:33:00,-73.789841,40.646847,1
2013-01-13 06:37:00,-73.986504,40.751438,1
2013-01-13 06:37:00,-73.975418,40.758369,5
2013-01-13 06:51:00,-73.980942,40.742222,1
2013-01-13 06:52:00,-73.984566,40.748791,1
2013-01-13 06:39:00,-73.96814,40.786415,1
2013-01-13 06:50:00,-73.945648,40.812668,5
2013-01-13 06:48:00,-73.989311,40.773338,1
2013-01-13 06:45:00,-73.947624,40.779549,1
2013-01-13 06:48:00,-73.986862,40.765778,1
2013-01-13 06:54:00,-73.983231,40.760036,1
2013-01-13 06:50:00,-73.983665,40.755615,5
2013-01-13 06:53:00,-74.159859,40.709873,1
2013-01-13 06:55:00,-73.978569,40.75724,6
2013-01-13 06:57:00,0.0,0.0,1
2013-01-13 07:00:00,-73.893051,40.766788,1
2013-01-13 06:58:00,-73.953117,40.807491,1
2013-01-13 10:29:00,-73.96096,40.778023,1
2013-01-13 06:21:00,-73.967949,40.801414,1
2013-01-13 06:15:00,-73.933586,40.763199,1
2013-01-13 06:40:00,-73.97953,40.761356,1
2013-01-13 06:10:00,-74.00312,40.73336,3
2013-01-13 06:04:00,-73.789261,40.641842,5
2013-01-13 06:22:00,-73.952637,40.805851,1
2013-01-13 06:09:00,-74.000755,40.752426,1
2013-01-13 06:34:00,-73.99971,40.733242,1
2013-01-13 06:35:00,-73.948669,40.777699,1
2013-01-13 06:14:00,-74.015213,40.709549,5
2013-01-13 06:38:00,-73.979408,40.727482,2
2013-01-13 06:39:00,-74.000099,40.761051,1
2013-01-13 06:38:00,-73.978325,40.783298,6
2013-01-13 06:48:00,-74.00399,40.742836,1
2013-01-13 06:22:00,-73.782127,40.644619,6
2013-01-13 06:44:00,-74.002632,40.728546,1
2013-01-13 06:49:00,-73.96685,40.764088,2
2013-01-13 06:44:00,-73.990295,40.757271,1
2013-01-13 06:47:00,-73.928879,40.762604,1
2013-01-13 06:29:00,-73.776855,40.645973,1
2013-01-13 06:51:00,0.0,0.0,5
2013-01-13 06:50:00,-73.947929,40.782536,2
2013-01-13 06:55:00,-74.008781,40.711067,1
2013-01-13 10:27:00,-73.952225,40.772976,1
2013-01-13 10:24:00,-73.955276,40.788536,1
2013-01-13 10:30:00,-73.966347,40.794544,5
2013-01-13 10:22:00,-73.986656,40.721478,1
2013-01-13 10:24:00,-73.995758,40.749477,5
2013-01-13 10:17:00,-73.975975,40.744541,1
2013-01-13 10:24:00,-73.97773,40.742184,5
2013-01-13 10:21:00,-73.998962,40.744736,5
2013-01-13 10:27:00,-74.010979,40.716507,1
2013-01-13 10:24:00,-74.003113,40.733135,3
2013-01-13 10:27:00,-74.000763,40.7579,2
2013-01-13 10:25:00,-74.000053,40.738083,1
2013-01-13 10:32:00,-73.939056,40.816338,1
2013-01-13 10:22:00,-74.01548,40.711109,6
2013-01-13 06:31:00,-73.99807,40.763248,1
2013-01-13 06:43:00,-73.981628,40.752281,5
2013-01-13 06:03:00,-73.996735,40.763176,5
2013-01-13 06:33:00,-73.94696,40.791363,1
2013-01-13 06:19:00,-74.012527,40.704262,1
2013-01-13 06:38:00,0.0,0.0,5
2013-01-13 06:37:00,-73.982132,40.731911,2
2013-01-13 06:48:00,-73.983162,40.744602,1
2013-01-13 06:47:00,-73.966736,40.752991,2
2013-01-13 06:43:00,-73.974716,40.746288,6
2013-01-13 08:56:00,-73.964447,40.792137,1
2013-01-13 08:23:00,-73.949333,40.776943,1
2013-01-13 08:52:00,-73.980164,40.783794,1
2013-01-13 08:53:00,-73.992043,40.764214,1
2013-01-13 08:48:00,-74.001221,40.736374,1
2013-01-13 08:55:00,-73.972969,40.793198,5
2013-01-13 09:02:00,-73.96344,40.762016,2
2013-01-13 08:57:00,-73.991959,40.742416,6
2013-01-13 08:41:00,-73.996277,40.759487,1
2013-01-13 09:03:00,-73.978722,40.744896,1
2013-01-13 03:49:00,-73.968163,40.759037,6
2013-01-13 03:33:00,-73.983826,40.725536,1
2013-01-13 03:39:00,-73.98259,40.723087,1
2013-01-13 03:40:00,-74.006073,40.742142,1
2013-01-13 03:49:00,-73.975029,40.761597,1
2013-01-13 02:48:00,-73.99057,40.732876,5
2013-01-13 03:05:00,-73.99044,40.730537,1
2013-01-13 03:07:00,-73.983459,40.726166,1
2013-01-13 03:00:00,-73.99221,40.725212,1
2013-01-13 03:05:00,-74.006607,40.74387,1
2013-01-13 03:11:00,-73.988846,40.747852,2
2013-01-13 03:09:00,-73.990883,40.728168,1
2013-01-13 02:50:00,-73.989426,40.726254,6
2013-01-13 03:04:00,-73.998985,40.745575,4
2013-01-13 03:05:00,0.0,0.0,3
2013-01-13 06:54:00,-73.977486,40.732559,1
2013-01-13 06:56:00,-73.996277,40.727154,6
2013-01-13 07:02:00,-73.994682,40.718529,1
2013-01-13 06:58:00,-73.967903,40.800903,1
2013-01-13 06:57:00,-73.955872,40.778179,5
2013-01-13 06:16:00,-73.781853,40.644707,1
2013-01-13 09:21:00,-73.975021,40.790325,1
2013-01-13 09:23:00,-73.96106,40.769001,1
2013-01-13 08:58:00,-73.988197,40.759171,1
2013-01-13 09:17:00,-74.007423,40.732212,2
2013-01-13 09:15:00,-73.953102,40.791618,1
2013-01-13 09:26:00,-73.979019,40.787426,1
2013-01-13 09:22:00,-73.98848,40.764191,1
2013-01-13 09:26:00,-73.980499,40.742409,1
2013-01-13 09:23:00,-73.959229,40.759312,1
2013-01-13 09:23:00,-73.982346,40.773266,1
2013-01-13 09:09:00,-73.988953,40.757835,3
2013-01-13 09:26:00,-73.949127,40.773224,1
2013-01-13 07:34:00,-73.917641,40.7705,1
2013-01-13 07:47:00,-73.982193,40.756462,2
2013-01-13 07:44:00,-73.976151,40.744442,5
2013-01-13 07:54:00,-73.956131,40.784618,4
2013-01-13 07:55:00,-73.992096,40.756783,6
2013-01-13 07:26:00,-73.983734,40.726185,5
2013-01-13 07:53:00,-73.982208,40.74007,3
2013-01-13 10:32:00,-73.972351,40.752148,6
2013-01-13 10:33:00,-73.9981,40.745907,1
2013-01-13 10:33:00,-73.982727,40.7649,1
2013-01-13 10:32:00,-73.981316,40.753002,1
2013-01-13 10:28:00,-74.00901,40.704262,2
2013-01-13 10:36:00,-73.994598,40.740253,2
2013-01-13 09:26:00,-73.981087,40.764111,1
2013-01-13 09:25:00,-73.967674,40.756012,1
2013-01-13 09:16:00,-73.941628,40.843525,1
2013-01-13 09:15:00,-73.988281,40.718739,5
2013-01-13 09:21:00,-73.992577,40.742931,1
2013-01-13 09:08:00,-73.95433,40.805767,1
2013-01-13 09:21:00,-73.997185,40.721878,6
2013-01-13 09:13:00,-73.77684,40.645081,1
2013-01-13 07:41:00,-73.95697,40.783131,2
2013-01-13 07:52:00,-73.984581,40.75491,1
2013-01-13 07:46:00,-73.957886,40.773315,1
2013-01-13 07:44:00,-73.968925,40.672211,4
2013-01-13 07:49:00,-73.983551,40.755962,1
2013-01-13 07:45:00,-73.899506,40.746052,1
2013-01-13 07:43:00,-73.975143,40.757732,1
2013-01-13 07:53:00,-73.984344,40.737068,1
2013-01-13 07:52:00,-73.944099,40.775784,5
2013-01-13 07:48:00,-73.956337,40.77845,6
2013-01-13 07:55:00,-73.960754,40.769638,5
2013-01-13 10:28:00,-73.985001,40.748253,1
2013-01-13 10:14:00,-73.946594,40.780788,1
2013-01-13 10:34:00,-73.971069,40.752693,1
2013-01-13 10:29:00,-73.991806,40.750675,1
2013-01-13 10:32:00,-74.008408,40.704266,6
2013-01-13 10:27:00,-73.993225,40.742416,1
2013-01-13 10:30:00,0.0,0.0,2
2013-01-13 10:32:00,0.0,0.0,1
2013-01-13 06:24:00,-73.91497,40.764015,1
2013-01-13 06:33:00,-73.951576,40.770126,5
2013-01-13 06:19:00,-73.969872,40.789745,1
2013-01-13 06:34:00,-74.005875,40.735958,1
2013-01-13 06:29:00,-73.974632,40.79097,5
2013-01-13 06:37:00,-73.98011,40.783974,1
2013-01-13 06:37:00,-73.993423,40.733334,5
2013-01-13 06:40:00,-73.993767,40.751671,4
2013-01-13 06:43:00,-73.974541,40.758026,1
2013-01-13 06:53:00,-73.996994,40.742413,1
2013-01-13 06:47:00,-73.942696,40.747326,2
2013-01-13 06:51:00,-73.985733,40.767525,1
2013-01-13 06:58:00,-73.953056,40.776749,6
2013-01-13 06:55:00,-73.975243,40.729206,2
2013-01-13 06:36:00,-73.781845,40.644772,1
2013-01-13 06:51:00,-74.004044,40.720806,1
2013-01-13 06:58:00,-73.990181,40.729046,1
2013-01-13 10:35:00,-73.950981,40.771774,5
2013-01-13 10:28:00,-73.997734,40.756573,6
2013-01-13 10:30:00,-73.966034,40.794945,6
2013-01-13 10:12:00,-73.984489,40.756725,1
2013-01-13 10:31:00,-73.977348,40.764309,5
2013-01-13 10:32:00,-73.992073,40.756107,1
2013-01-13 10:33:00,-74.004936,40.725578,1
2013-01-13 10:20:00,-73.964981,40.772495,5
2013-01-13 10:32:00,-73.969398,40.759712,2
2013-01-15 14:36:00,-74.000626,40.721107,2
2013-01-13 10:32:00,-73.978462,40.785851,2
2013-01-13 10:23:00,-73.985878,40.758987,4
2013-01-13 10:15:00,-73.979065,40.754196,1
2013-01-13 10:36:00,-73.983589,40.750465,6
2013-01-13 10:32:00,-73.966347,40.7658,1
2013-01-13 10:22:00,-73.939644,40.851563,2
2013-01-13 10:32:00,-73.971947,40.762642,3
2013-01-13 06:37:00,-73.991364,40.751125,5
2013-01-13 06:37:00,-74.000717,40.732014,2
2013-01-13 06:22:00,-73.947327,40.703571,1
2013-01-13 06:38:00,-73.949295,40.79715,1
2013-01-13 06:50:00,-73.976898,40.747536,1
2013-01-13 06:55:00,-73.950989,40.774494,4
2013-01-13 06:32:00,-73.969597,40.757053,1
2013-01-13 06:51:00,-73.999924,40.733047,1
2013-01-13 10:28:00,-73.934029,40.802387,1
2013-01-13 10:11:00,-73.962234,40.719738,6
2013-01-13 10:22:00,-73.976433,40.747982,6
2013-01-13 10:24:00,-73.949722,40.784603,1
2013-01-13 09:53:00,-74.006721,40.735992,6
2013-01-13 10:27:00,-73.97683,40.744572,2
2013-01-13 10:17:00,-73.984367,40.745232,4
2013-01-13 10:22:00,-73.992065,40.731316,5
2013-01-13 10:30:00,-73.999138,40.734211,1
2013-01-13 10:26:00,-73.991119,40.729805,1
2013-01-13 10:35:00,0.0,0.0,1
2013-01-13 10:32:00,-73.982254,40.765423,1
2013-01-13 10:34:00,-74.000099,40.732903,1
2013-01-13 10:29:00,-73.966286,40.794369,3
2013-01-13 09:30:00,-73.955299,40.788509,2
2013-01-13 09:22:00,-73.993324,40.733307,1
2013-01-13 09:31:00,-73.997665,40.683723,1
2013-01-13 09:26:00,-73.96032,40.766071,1
2013-01-13 09:19:00,-74.003586,40.748398,1
2013-01-13 09:25:00,-74.017418,40.706963,1
2013-01-13 09:26:00,-74.004112,40.752789,1
2013-01-13 09:23:00,-73.978767,40.777229,5
2013-01-13 09:29:00,-73.948654,40.788914,5
2013-01-13 09:30:00,-73.954124,40.806286,1
2013-01-13 09:21:00,-73.993073,40.752773,1
2013-01-13 09:20:00,-73.959824,40.813911,1
2013-01-13 09:24:00,-73.974602,40.751148,1
2013-01-13 09:20:00,-74.010887,40.715412,4
2013-01-13 09:08:00,-74.004501,40.752178,1
2013-01-13 09:30:00,-73.973816,40.763203,5
2013-01-13 09:20:00,-73.988068,40.746143,5
2013-01-13 09:19:00,-73.962448,40.773064,2
2013-01-13 09:22:00,-73.979408,40.761383,1
2013-01-13 07:50:00,-73.960663,40.778477,1
2013-01-13 07:50:00,-73.980278,40.785675,5
2013-01-13 07:48:00,-74.003105,40.717911,1
2013-01-13 07:53:00,-74.008308,40.716549,5
2013-01-13 07:48:00,-73.963707,40.774292,6
2013-01-13 07:41:00,-73.904778,40.741661,1
2013-01-13 07:44:00,-73.946442,40.806492,6
2013-01-13 07:49:00,-73.997231,40.737637,2
2013-01-13 07:50:00,-74.008041,40.744926,1
2013-01-13 07:46:00,-73.95575,40.776379,1
2013-01-13 07:53:00,-73.96476,40.764248,2
2013-01-13 07:42:00,-73.78199,40.644661,1
2013-01-13 07:49:00,-73.968636,40.766422,1
2013-01-13 07:49:00,-74.001015,40.747147,4
2013-01-13 07:46:00,-73.950928,40.782665,1
2013-01-13 09:27:00,-73.982101,40.777378,5
2013-01-13 07:37:00,-73.989136,40.747871,1
2013-01-13 07:41:00,-73.870895,40.77375,1
2013-01-13 07:34:00,-73.978706,40.764042,1
2013-01-13 07:44:00,-74.003517,40.732449,3
2013-01-13 07:47:00,-73.977837,40.778698,1
2013-01-13 07:43:00,-74.000504,40.721073,3
2013-01-13 07:48:00,0.0,0.0,4
2013-01-13 08:03:00,-73.941887,40.723507,1
2013-01-13 07:43:00,-73.952507,40.780952,5
2013-01-13 07:52:00,-73.99337,40.762897,5
2013-01-13 07:58:00,-73.982513,40.762405,6
2013-01-13 07:59:00,0.0,0.0,1
2013-01-13 07:58:00,0.0,0.0,1
2013-01-13 07:51:00,-73.980675,40.733833,1
2013-01-13 07:51:00,-73.989441,40.719048,1
2013-01-13 06:53:00,-73.988815,40.763378,3
2013-01-13 06:44:00,-74.168175,40.712399,1
2013-01-13 06:39:00,-73.9832,40.738041,2
2013-01-13 06:45:00,-73.953918,40.764038,2
2013-01-13 06:48:00,-73.947777,40.790352,1
2013-01-13 06:44:00,-73.949486,40.784931,4
2013-01-13 06:49:00,-73.947433,40.79076,1
2013-01-13 06:49:00,-73.986107,40.759377,1
2013-01-13 06:54:00,-73.98053,40.747391,1
2013-01-13 06:49:00,-73.953445,40.775341,6
2013-01-13 09:16:00,-74.011887,40.706779,2
